CHR	startp	endp	n.sgRNAs	avg.logFC	guideIdx
22	32831765	36902300	105	0.1064	85278, 85382
22	36914855	36922084	5	-2.5942	85383, 85387
22	36960786	38355387	177	0.0275	85388, 85564
22	38355419	38379707	9	-3.6913	85565, 85573
22	38455289	39067143	60	0.0397	85574, 85633
22	39078344	39078910	5	-1.7505	85634, 85638
22	39085099	39629517	77	0.0543	85639, 85715
22	39713464	39714432	5	-4.2992	85716, 85720
22	39770313	39884093	15	0.1177	85721, 85735
22	39907886	40037048	15	-0.319	85736, 85750
22	40056355	41282475	62	0.0819	85751, 85812
22	41349556	41349643	3	-3.724	85813, 85815
22	41360051	41635508	17	-0.1154	85816, 85832
22	41652730	41660712	5	-2.8597	85833, 85837
22	41723268	41833185	15	0.1748	85838, 85852
22	41863459	41863580	5	-3.9311	85853, 85857
22	41895849	41936806	10	-1.0882	85858, 85867
22	41968076	42003332	15	0.1803	85868, 85882
22	42032154	42076281	10	-3.2845	85883, 85892
22	42086794	42322663	25	0.0918	85893, 85917
22	42335108	42342465	10	-1.2816	85918, 85927
22	42381994	45927202	210	0.0606	85928, 86137
22	46068043	46327087	6	-1.6112	86138, 86143
22	46327110	50644959	124	0.0416	86144, 86267
22	50662615	50667996	5	-0.6972	86268, 86272
22	50687144	50944778	49	0.1307	86273, 86321
22	50954929	50955886	3	-2.1941	86322, 86324
22	50956043	50962679	6	-0.2587	86325, 86330
22	50962715	51065630	36	0.1361	86331, 86366
22	51177740	51215160	10	-0.2281	86367, 86376
23	306271	10535390	130	0.2689	86377, 86506
23	11133024	11136700	5	-0.5528	86507, 86511
23	11197549	13727262	66	0.2504	86512, 86577
23	13734680	13734750	3	-1.565	86578, 86580
23	13734769	20074844	193	0.2135	86581, 86773
23	20152073	20156679	5	-1.7854	86774, 86778
23	20193396	24024591	84	0.0231	86779, 86862
23	24075539	24082332	5	-3.0167	86863, 86867
23	24197652	24637160	17	0.1388	86868, 86884
23	24721402	24746013	5	-1.2527	86885, 86889
23	25031575	40506315	212	0.2222	86890, 87101
23	40551466	40573906	5	-2.8435	87102, 87106
23	40996172	41203525	10	-0.6545	87107, 87116
23	41332837	47002118	96	0.1743	87117, 87212
23	47002115	47058921	11	-0.5046	87213, 87223
23	47058982	47061612	3	-3.3022	87224, 87226
23	47083866	47500712	44	0.1899	87227, 87270
23	47500713	47517274	8	-1.4834	87271, 87278
23	47747462	47919871	15	0.3291	87279, 87293
23	48053617	48244118	18	-0.4285	87294, 87311
23	48269473	48759292	80	0.239	87312, 87391
23	48763663	48763780	4	-0.6907	87392, 87395
23	48763802	48791760	8	-0.0585	87396, 87403
23	48791817	48792011	3	-0.8772	87404, 87406
23	48825879	48935414	30	0.0892	87407, 87436
23	48974046	48979930	5	-1.1855	87437, 87441
23	49020241	53284043	149	0.1217	87442, 87590
23	53285004	54570721	52	-0.6675	87591, 87642
23	54574748	64721728	141	0.1664	87643, 87783
23	64748138	64754440	5	-1.6535	87784, 87788
23	64949331	69282834	69	0.2709	87789, 87857
23	69353894	69354653	5	-2.3172	87858, 87862
23	69419189	70598097	111	0.0572	87863, 87973
23	70598840	70777089	7	-2.665	87974, 87980
23	70814182	77150915	134	0.0498	87981, 88114
23	77158176	77224954	5	-1.8035	88115, 88119
23	77224989	110653467	634	0.1392	88120, 88753
23	110925370	110961424	8	-0.8525	88754, 88761
23	110964879	119004874	150	0.15310000000000001	88762, 88911
23	119004979	119007320	8	-1.6041	88912, 88919
23	119037293	119070379	8	0.227	88920, 88927
23	119077228	119077362	4	-1.9496	88928, 88931
23	119210965	122532520	61	0.0542	88932, 88992
23	122774459	122830678	5	-4.6286	88993, 88997
23	123019620	135862912	302	0.1014	88998, 89299
23	135957628	135961499	6	-2.7282	89300, 89305
23	136113190	153196237	372	0.1095	89306, 89677
23	153196239	153197829	3	-2.4966	89678, 89680
23	153199384	153209790	6	0.2131	89681, 89686
23	153224010	153230157	4	-1.7465	89687, 89690
23	153236130	153944580	117	0.0775	89691, 89807
23	153993767	153995575	5	-1.3573	89808, 89812
23	154013424	154774832	71	0.0797	89813, 89883
24	155403	59342522	142	0.2303	89884, 90025
