GENE	921	Mel202	Mel270	Mel285	MP38	MP41	MP46	OMM1	OMM23	OMM25
C1orf174	-7.268	-16.111	-15.53	-12.565	-12.582	-16.966	-3.673	-22.501	-20.594	-18.407
C1orf177	-8.771	-12.128	-11.85	-7.885	-5.42	-5.642	-3.003	-20.318	-15.997	-12.087
C1orf185	-5.483	-11.294	-17.674	-5.061	-17.922	-17.998	-6.377	-22.505	-12.568	-18.768
C1orf186	-2.387	-5.164	-6.639	-6.035	-3.11	-6.017	-3.879	-7.579	-10.354	-2.625
C1orf189	-8.744	-11.196	-20.176	-7.726	-9.131	-10.801	-3.695	-20.182	-16.765	-16.054
C1orf192	-1.425	-15.406	-10.899	-2.914	-8.191	-5.803	-5.207	-14.432	-9.628	-9.852
C1orf194	-4.312	-12.312	-11.633	-3.852	-7.027	-14.997	-3.356	-12.236	-18.009	-13.092
C1orf195	-7.267	-8.397	-8.803	-3.102	-11.808	-13.701	-5.233	-15.827	-18.75	-17.342
C1orf198	-8.236	-26.096	-13.676	-9.623	-10.57	-14.788	3.882	-17.711	-19.482	-23.431
C1orf204	-7.276	-10.461	-9.496	-3.898	-4.556	-8.794	-1.454	-9.931	-10.176	-11.764
C1orf21	-4.805	-25.249	-11.618	-1.339	-17.266	-15.632	0.196	-14.639	-12.276	-14.213
C1orf210	-12.051	-16.489	-16.465	-8.23	-11.138	-15.94	-1.579	-20.683	-26.272	-18.563
C1orf216	-8.546	-5.995	-11.806	-3.923	-5.319	-11.55	-0.227	-9.609	-45.835	-12.022
C1orf226	-7.24	-14.393	-13.508	-7.586	-8.255	-13.458	-2.232	-14.676	-14.725	-12.723
C1orf227	-3.929	-13.859	-13.241	-4.625	-10.309	-7.67	-1.156	-3.243	-12.793	-11.332
C1orf228	-1.689	-11.207	-11.314	-7.223	-11.452	-12.643	0.231	-11.165	-17.472	-17.192
C1orf229	-6.294	-10.828	-11.175	-2.193	-4.246	-8.926	1.572	-13.827	-14.035	-15.021
C1orf233	-9.986	-10.17	-11.731	-10.498	-9.172	-8.844	-5.502	-16.226	-19.659	-18.343
C1orf234	-2.577	-3.591	-1.826	-2.943	-1.237	1.015	-3.615	-5.443	-0.3	-2.902
C1orf27	-4.94	-6.333	-7.861	1.73	-8.359	-12.086	1.69	-13.892	-0.685	-3.53
C1orf35	-6.253	-13.275	-12.983	-6.106	-5.9	-2.621	1.741	-15.372	-7.585	-18.09
C1orf43	-5.467	-20.948	-8.508	-6.658	-8.147	-7.271	-1.922	-12.611	-12.873	-16.076
C1orf50	-10.263	-12.123	-11.325	-5.954	-12.519	-13.378	-4.341	-17.382	-15.541	-13.033
C1orf51	-12.743	-7.822	-6.529	-2.413	-2.964	-8.839	-0.01	-12.76	-19.973	-12.137
C1orf52	-7.063	-5.587	-6.239	-6.103	-2.965	-3.898	-1.753	-7.957	-8.09	-5.937
C1orf53	-10.524	-12.46	-12.287	-5.31	-9.772	-10.04	-1.75	-15.639	-19.61	-15.142
C1orf54	0.283	-3.038	-9.84	-4.572	-7.86	-14.84	-4.992	-17.106	-22.386	-17.739
C1orf56	-5.865	-12.69	-11.86	-3.612	-6.928	-12.244	1.79	-16.715	-17.265	-13.185
C1orf61	-8.453	-14.993	-11.18	-4.46	-7.583	-12.25	-5.065	-16.739	-12.539	-14.702
C1orf63	-7.669	-12.646	-10.738	-5.64	-7.728	-7.396	-2.5	-17.269	-11.073	-13.096
C1orf64	-9.793	-12.785	-10.142	-6.783	-6.837	-11.841	-5.178	-14.767	-17.868	-14.989
C1orf65	-6.481	-17.165	-13.28	-11.538	-10.924	-12.289	-4.257	-21.051	-15.98	-17.572
C1orf68	-14.798	-21.076	-21.058	-9.975	-14.166	-18.896	-2.752	-18.323	-19.546	-21.449
C1orf74	-7.579	-11.939	-7.003	-6.256	-2.262	-9.644	-3.223	-5.256	-9.837	-13.875
C1orf85	-10.288	-37.759	-16.721	-10.171	-5.947	-18.745	-3.253	-16.081	-18.588	-20.153
C1orf86	0.551	-0.43	-2.563	4.97	1.288	0.785	6.179	-0.28	4.063	-3.272
C1orf87	0.894	-14.258	-14.888	-3.455	-8.198	-10.538	-7.548	-17.897	-12.722	-14.66
C1orf94	-15.701	-14.795	-20.522	-9.415	-12.235	-18.177	-5.572	-21.656	-19.414	-18.661
C1orf95	-9.51	-20.14	-12.401	-10.93	-6.009	-8.521	-4.508	-18.499	-13.052	-18.593
C2	-8.66	-12.782	-7.976	-6.621	-6.332	-9.645	-0.905	-16.696	-13.137	-10.113
C20orf112	-8.31	-7.83	-11.756	-2.346	-10.41	-6.524	-2.247	-14.19	-12.753	-12.884
C20orf141	-7.228	-12.419	-15.17	-8.304	-10.462	-14.087	-4.848	-18.88	-16.687	-16.701
C20orf144	-4.475	-10.017	-10.709	-4.603	-6.973	-11.009	0.554	-12.17	-9.604	-9.937
C20orf166	-5.44	-16.413	-10.866	-8.477	-10.81	-11.265	-4.073	-12.553	-14.301	-17.772
C20orf173	-9.619	-13.774	-15.033	-9.076	-14.485	-15.952	-5.16	-20.34	-20.438	-16.725
C20orf194	-5.051	-19.437	-14.305	-7.642	-10.975	-14.743	-4.857	-17.287	-14.878	-12.419
C20orf195	-8.947	-13.768	-13.562	-8.158	-6.339	-8.66	-1.316	-14.579	-15.996	-12.455
C20orf196	-2.184	-8.176	-7.906	-6.295	-11.455	-4.878	-3.926	-7.649	-12.643	-10.219
C20orf197	0.907	-6.172	0.792	-7.444	-6.584	-3.992	-0.947	-11.662	-8.872	-4.734
C20orf201	-6.772	-15.13	-12.349	-6.334	-6.63	-8.392	-4.318	-14.009	-14.766	-14.133
C20orf202	-8.278	-8.363	-7.628	-6.899	-6.545	-9.268	-2.308	-14.594	-12.156	-9.416
C20orf24	-7.33	-9.026	-9.743	-3.577	-10.765	-4.699	-6.514	-15.299	-11.436	-12.741
C20orf26	-11.133	-10.326	-15.925	-11.45	-12.381	-11.133	-0.837	-15.122	-12.417	-12.815
C20orf27	-5.826	-17.245	-8.883	-2.471	-7.29	-8.066	-2.543	-12.142	-15.198	-8.848
C20orf78	-13.085	-18.798	-16.299	-13.373	-18.032	-18.268	-7.09	-17.642	-17.225	-15.546
C20orf85	2.488	-5.798	-7.452	-1.156	-4.116	-8.124	1.503	-11.522	-8.328	-5.553
C20orf96	-8.655	-14.007	-11.613	-9.462	-12.885	-12.395	-3.86	-18.867	-17.228	-15.473
C21orf140	-4.905	-16.032	-17.419	-8.222	-10.48	-17.516	-5.832	-20.09	-19.932	-17.954
C21orf2	-5.004	-19.088	-8.932	-8.52	-9.811	-1.512	-4.843	-13.168	-10.966	-12.981
C21orf33	-9.295	-14.773	-11.324	-2.273	-10.148	-9.442	1.64	-14.751	-16.016	-9.421
C21orf58	-7.58	-16.546	-11.289	-5.056	-7.521	-14.426	-2.026	-15.481	-16.475	-14.967
C21orf59	6.005	7.989	24.101	6.384	-3.007	19.563	0.063	38.797	38.126	43.529
C21orf62	-6.172	-16.652	-10.567	-4.197	-14.255	-13.273	-2.041	-14.953	-13.874	-18.45
C21orf91	-14.146	-20.796	-14.484	-4.75	-10.324	-17.301	-3.01	-20.569	-13.985	-17.723
C22orf15	-3.436	-12.708	-11.476	-5.494	-8.263	-5.2	-4.189	-13.988	-16.002	-12.876
C22orf23	0.233	-13.705	-4.733	-5.27	-8.514	-8.325	-3.225	-12.936	-9.125	-9.252
C22orf24	-8.924	-10.764	-13.722	-9.39	-7.955	-14.111	-0.76	-20.548	-6.922	-11.84
C22orf26	-8.43	-7.303	-13.642	-5.345	-10.513	-11.539	-5.84	-12.827	-14.751	-13.299
C22orf29	-14.483	-16.59	-15.605	-10.394	-11.479	-16.15	-6.814	-19.191	-15.459	-19.604
C22orf31	-10.311	-15.406	-19.185	-4.59	-9.144	-13.413	-1.528	-18.972	-17.653	-20.549
C22orf39	-16.099	-18.595	-16.164	-9.514	-15.997	-11.64	-5.331	-17.333	-24.137	-18.934
C22orf42	-9.651	-9.37	-5.759	-6.867	-7.321	-12.45	-2.419	-13.46	-12.161	-11.104
C22orf43	1.436	-4.552	-7.959	-1.087	-6.348	-2.375	-0.578	-17.458	-11.245	-11.274
C22orf46	0.561	-7.121	-7.19	3.051	-4.664	-4.549	-3.984	-9.272	-6.06	-5.607
C2CD2	-6.252	-15.62	-9.468	-4.49	-10.943	-11.467	-2.644	-11.078	-11.667	-8.453
C2CD2L	-18.117	-46.559	-24.026	-16.102	-18.653	-24.329	-1.335	-47.656	-45.958	-33.577
C2CD3	-9.141	-17.552	-16.305	-4.641	-12.379	-14.418	-5.853	-25.441	-16.09	-17.677
C2CD4A	-8.963	-11.778	-10.66	-7.03	-7.924	-5.057	-4.9	-12.18	-11.367	-11.853
C2CD4B	-12.896	-11.659	-11.284	-10.23	-7.774	-12.301	-1.511	-19.926	-16.039	-14.036
C2CD4C	-10.094	-21.248	-18.301	-10.268	-12.809	-16.199	-6.121	-23.348	-20.673	-23.944
C2CD4D	-7.204	-12.49	-15.158	3.175	-6.641	-7.883	0.655	-12.958	-21.952	-7.462
C2CD5	-12.998	-14.477	-17.337	-2.199	-9.79	-9.65	1.12	-15.163	-18.683	-14.198
C2orf15	-2.421	-15.757	-18.743	-6.578	-11.322	-12.664	-2.426	-18.775	-14.461	-18.961
C2orf16	-8.698	-22.463	-17.919	-11.367	-13.072	-19.772	-4.674	-22.848	-17.078	-11.264
C2orf40	-3.636	-7.616	-4.134	-3.633	-6.118	-8.044	-0.509	-20.776	-19.552	-12.287
C2orf42	-8.275	-10.098	-10.548	-3.799	-7.986	-13.334	-4.822	-14.122	-15.021	-10.915
C2orf43	-10.922	-17.205	-21.55	-15.099	-16.239	-18.859	2.733	-24.228	-12.89	-17.645
C2orf44	-10.088	-12.708	-16.511	-5.73	-9.824	-9.749	-1.095	-9.536	-13.347	-9.79
C2orf47	-8.638	-10.587	-15.567	-8.565	-12.459	-10.846	-6.94	-13.535	-14.559	-18.775
C2orf48	-7.649	-9.617	-9.272	-4.031	-10.123	-7.324	-3.684	-11.437	-15.594	-6.973
C2orf49	1.916	-3.658	-6.977	0.78	-7.709	-3.627	-1.54	-14.19	-8.22	-1.952
C2orf50	-10.34	-17.408	-8.814	-7.764	-10.406	-13.11	-4.541	-15.343	-16.018	-17.916
C2orf53	-0.982	-6.122	-4.258	-0.781	-4.222	-5.956	1.166	-8.188	-12.32	-3.077
C2orf54	-10.058	-16.216	-15.511	-9.278	-12.913	-15.475	-2.31	-16.74	-17.772	-15.528
C2orf57	-1.219	8.755	0.382	-3.575	-1.398	4.525	-2.439	13.118	8.735	1.758
C2orf61	-6.498	-16.917	-18.572	-7.245	-14.947	-17.88	-5.125	-22.793	-29.614	-21.965
C2orf62	-3.566	-13.443	-15.12	-5.566	-7.891	-12.015	-2.267	-14.829	-13.253	-9.1
C2orf66	-5.377	-8.231	-15.002	-7.217	-12.67	-14.591	-6.575	-16.025	-13.136	-14.743
C2orf68	-2.748	-8.593	-6.933	-2.384	-1.175	-2.526	2.978	-5.407	-14.196	-10.693
C2orf69	-4.093	-8.7	-9.265	-3.44	-4.932	-6.752	-1.309	-7.851	-11.168	-13.456
C2orf70	-11.407	-12.801	-13.392	-6.614	-5.397	-8.577	-0.123	-16.822	-15.906	-15.271
C2orf71	-11.094	-9.407	-12.755	-8.462	-6.811	-14.699	-3.055	-11.222	-13.367	-18.755
C2orf72	-3.267	-12.262	-10.69	-5.362	-6.401	-2.867	-1.74	-12.511	-14.737	-8.954
C2orf73	-12.526	-20.441	-19.761	-11.014	-11.747	-18.313	-5.686	-20.308	-18.052	-17.79
C2orf76	1.864	-15.889	-14.177	1.184	-9.25	-22.432	-1.581	-19.993	-15.879	-14.546
C2orf78	-2.877	-14.149	-7.421	-2.302	-12.461	-13.605	-1.113	-20.162	-4.327	-16.733
C2orf80	-5.465	-16.329	-12.3	-8.224	-7.896	-11.864	-3.321	-20.971	-19.418	-18.347
C2orf82	-6.804	-11.883	-15.63	-2.22	-13.478	-9.746	-5.09	-17.119	-14.45	-15.939
C2orf83	-9.93	-15.27	-14.867	-4.677	-7.895	-6.891	-1.998	-8.429	-13.733	-14.727
C2orf88	-2.19	-10.049	-9.03	-1.578	-11.909	-10.929	-3.504	-8.851	-9.522	-10.29
C2orf91	-10.986	-13.431	-18.758	-10.79	-10.296	-18.903	-6.757	-19.568	-18.594	-19.971
C3	-9.244	-10.398	-10.134	-5.474	-7.954	-7.163	-1.444	-9.808	-16.849	-12.821
C3AR1	-7.749	-14.501	-8.232	-5.02	-5.194	-8.954	-3.028	-16.282	-16.327	-10
C3orf14	-7.394	-13.846	-17.291	-9.294	-12.134	-9.497	-4.67	-19.856	-10.715	-15.765
C3orf17	1.926	17.117	12.542	8.117	12.424	1.953	-1.105	19.077	15.694	17.237
C3orf18	-7.069	-12.663	-11.824	-5.357	-5.869	-10.332	-4.004	-12.968	-15.612	-18.039
C3orf20	-9.935	-15.261	-11.062	-8.529	-9.53	-8.771	-4.487	-21.414	-17.914	-15.632
C3orf22	-5.534	-12.287	-11.675	-3.836	-1.626	-6.86	-4.198	-13.792	-16.872	-7.873
C3orf27	-5.121	-7.106	-7.17	-10.435	-10.429	-8.382	-3.715	-12.228	-12.437	-11.704
C3orf30	-7.76	-12.391	-12.782	-10.812	-9.131	-12.952	-9.676	-15.397	-16.945	-18.399
C3orf33	-7.364	-15.936	-14.267	-11.159	-11.031	-13.723	-1.262	-15.795	-15.754	-21.768
C3orf35	-4.889	-22.711	-21.499	-14.959	-13.635	-17.121	-7.517	-21.198	-22.633	-18.864
C3orf36	-6.276	-6.868	-5.282	-3.165	-4.821	-7.993	-3.532	-8.553	-8.422	-5.831
C3orf38	-0.872	9.792	-8.168	2.453	-3.96	-7.481	0.051	-10.549	-16.8	-9.336
C3orf43	-3.77	-13.147	-13.653	-7.418	-8.018	-9.557	-0.54	-8.886	-8.672	-14.36
C3orf52	-7.685	-15.643	-16.875	-11.56	-11.347	-10.033	-3.512	-19.775	-18.341	-15.97
C3orf55	-5.168	-17.745	-15.996	-11.343	-16.081	-14.245	-1.528	-16.303	-25.385	-25.565
C3orf56	-8.898	-16.938	-16.777	-6.094	-15.682	-12.423	-5.212	-21.14	-22.89	-18.276
C3orf58	-5.27	-15.295	-10.232	-4.249	-12.528	-12.828	-3.688	-15.288	-15.842	-10.775
C3orf62	2.176	-14.717	-13.591	-3.494	-12.776	-14.811	-2.31	-16.55	-12.488	-13.451
C3orf67	-7.157	-9.257	-16.821	-5.628	-13.598	-14.459	-1.706	-19.358	-12.859	-12.587
C3orf70	-9.637	-8.877	-9.443	-2.913	-3.588	-7.423	-2.405	-13.603	-11.019	-11.828
C3orf72	-6.746	-8.907	-7.801	-11.63	-7.332	-14.986	0.603	-10.626	-8.854	-12.009
C3orf79	-2.286	-12.247	-13.856	-11.004	-7.787	-9.773	-6.418	-17.49	-17.979	-15.516
C3orf80	-14.006	-13.239	-17.541	-8.911	-9.218	-12.435	-3.314	-19.065	-16.26	-18.306
C3orf83	-8.624	-16.307	-20.419	-3.368	-11.252	-8.483	-4.272	-13.124	-15.816	-21.99
C3orf84	-6.397	-10.624	-7.058	-1.289	-7.01	-9.901	-2.474	-11.7	-13.092	-10.13
C4A	-5.914	-6.546	-11.562	-5.764	-6.34	-6.105	-2.851	-14.75	-11.294	-9.709
C4B	-8.282	-9.554	-11.461	-8.467	-8.519	-16.791	-3.399	-15.003	-11.939	-16.153
C4BPA	-4.797	-10.135	-13.305	-11.629	-9.504	-10.599	4.773	-11.477	-10.823	-7.436
C4BPB	0.033	-14.643	-4.718	-6.452	-10.13	-10.675	0.538	-10.683	-9.329	-6.171
C4orf17	-7.998	-14.766	-20.414	-10.116	-7.327	-15.324	-3.132	-18.772	-18.095	-19.13
C4orf19	-7.354	-16.289	-14.748	-7.84	-13.92	-12.6	-6.783	-21.832	-22.25	-21.727
C4orf21	-10.666	-9.558	-9.351	-3.344	-8.379	-13.725	-2.508	-13.688	-19.425	-14.378
C4orf22	-6.238	-13.38	-16.167	-4.63	-15.923	-13.017	-3.997	-12.892	-12.609	-16.091
C4orf26	-4.407	-17.845	-14.394	-8.948	-11.903	-11.666	-7.553	-25.045	-12.522	-17.684
C4orf27	-1.137	-5.823	-7.844	1.304	-5.581	-8.742	-2.831	-6.688	-4.838	-9.33
C4orf29	-9.631	-12.649	-15.631	-7.202	-12.571	-11.376	-5.172	-21.187	-18.739	-20.723
C4orf3	-11.698	-15.849	-23.908	-5.983	-12.656	-21.272	-2.82	-25.464	-24.666	-15.995
C4orf32	-5.877	-13.783	-10.79	-5.088	-8.688	-12.204	-3.263	-14.084	-10.545	-7.399
C4orf33	-5.767	-14.316	-14.707	-10.434	-11.16	-12.415	-0.58	-18.359	-18.413	-15.397
C4orf36	-3.244	-10.553	-18.258	-12.32	-12.115	-18.12	-1.376	-19.024	-17.136	-20.822
C4orf40	-4.381	-11.629	-7.671	-4.65	-6.268	-6.314	-2.657	-10.737	-10.398	-16.361
C4orf45	-8.814	-8.81	-11.221	-7.843	-10.053	-11.579	-5.953	-14.24	-14.225	-12.522
C4orf46	-4.647	-0.144	-8.422	-3.214	-5.866	-6.882	-6.322	-6.926	-13.558	-11.047
C4orf47	-4.126	-12.235	-12.328	-5.047	-10.433	-11.108	-6.027	-16.334	-14.498	-13.534
C4orf48	-12.084	-19.49	-19.865	-4.203	-11.84	-16.08	-0.953	-25.233	-23.57	-20.683
C4orf51	-3.858	-8.356	-3.916	-3.613	-2.173	-6.422	8.306	-10.614	-6.629	-5.968
C4orf6	-4.473	-10.966	-10.309	-0.986	-8.045	-12.163	-7.832	-10.223	-14.09	-17.064
C5	-14.285	-16.515	-12.11	-5.802	-9.041	-13.403	0.678	-14.951	-16.983	-7.329
C5AR1	-8.777	-23.586	-21.219	-12.246	-13.864	-16.107	-7.829	-21.99	-22.148	-19.448
C5AR2	-9.826	-14.713	-12.012	-6.542	-8.307	-8.76	-4.851	-18.678	-14.462	-20.043
C5orf15	-2.026	-0.65	-13.281	-6.312	2.05	1.951	6.553	-21.393	-26.249	-0.83
C5orf20	-2.53	-10.399	-12.12	-6.545	-15.504	-15.217	-5.112	-21.39	-19.641	-18.17
C5orf22	-10.744	-21.027	-16.087	-5.011	-10.836	-14.927	-7.795	-15.341	-12.986	-13.937
C5orf24	-5.555	-23.935	-15.84	-8.85	-9.202	-13.998	-4.495	-12.396	-11.944	-18.501
C5orf28	-6.609	-13.373	-10.485	-7.656	-9.772	-14.525	-0.963	-13.108	-21.573	-5.872
C5orf30	-4.735	-8.547	-11.346	2.341	-5.104	-7.41	-4.653	-11.59	-14.93	-11.082
C5orf34	-4.632	-18.353	-15.233	-2.952	-9.387	-14.116	-4.728	-19.851	-15.066	-17.165
C5orf38	-10.186	-12.081	-12.305	-5.838	-8.007	-12.827	-7.776	-20.577	-12.514	-13.575
C5orf42	-6.644	-21.787	-20.285	-7.476	-5.84	-13.005	-9.611	-19.074	-23.902	-21.09
C5orf45	-11.506	-13.024	-19.374	-4.646	-9.558	-10.8	-6.002	-19.129	-18.497	-14.479
C5orf46	-7.503	-15.83	-13.198	-6.795	-11.519	-12.961	-3.26	-16.005	-17.344	-13.933
C5orf47	-10.601	-9.563	-8.815	-9.15	-9.769	-13.406	-4.98	-12.94	-17.537	-18.665
C5orf48	-0.268	-4.763	-2.782	-0.493	-3.095	-7.18	2.875	-2.907	-3.76	4.872
C5orf49	-2.003	-9.285	-9.327	-5.018	-3.492	-11.829	-1.424	-14.107	-13.002	-7.41
C5orf51	-9.868	-16.304	-15.524	-12.769	-13.106	-10.321	-2.649	-18.873	-7.984	-16.72
C5orf52	-4.579	-16.61	-14.207	-9.09	-7.407	-6.249	-4.071	-18.552	-21.141	-17.837
C5orf54	-6.103	-12.363	-7.958	-5.651	-7.401	-15.82	-4.013	-14.284	-19.487	-13.744
C5orf55	-6.541	-15.041	-15.012	-8.352	-11.135	-13.53	-6.563	-19.315	-16.791	-14.886
C5orf58	0.252	-15.118	-14.471	-16.363	-9.366	-19.047	-9.626	-19.358	-21.075	-21.508
C5orf60	-4.284	-9.831	-13.231	-2.659	-12.299	-8.368	-5.36	-12.271	-13.358	-12.491
C5orf63	-9.908	-7.997	-13.293	-3.827	-15.073	-11.42	-2.567	-19.152	-15.115	-12.428
C5orf64	-9.998	-18.534	-16.933	-7.59	-16.714	-12.393	-2.386	-18.407	-19.04	-18.328
C5orf66	-9.954	-10.083	-15.617	-9.536	-11.638	-14.438	-5.06	-15.938	-18.64	-15.862
C6	-13.349	-5.844	-11.019	-4.234	-8.22	-8.341	-3.567	-12.844	-15.784	-12.226
C6orf1	-8.506	-12.518	-11.02	-9.745	-7.795	-12.405	-3.723	-12.047	-16.064	-8.468
C6orf10	-9.03	-19.121	-15.159	-10.621	-13.857	-16.905	-3.103	-17.177	-20.654	-18.652
C6orf106	-2.921	2.934	-1.188	-8.323	-8.928	-3.738	0.667	-12.3	-13.226	-10.282
C6orf118	-5.721	-18.397	-15.848	-6.889	-13.187	-13.052	-5.127	-17.164	-14.799	-17.09
C6orf120	-6.426	-9.882	-9.007	-5.77	-8.377	-6.574	-3.924	-11.859	-16.826	-10.072
C6orf132	-7.245	-16.522	-18.477	-11.478	-9.186	-15.413	-2.961	-19.852	-16.516	-18.482
C6orf136	-14.47	-36.938	-25.279	-8.404	-18.098	-17.542	-3.676	-76.378	-19.687	-34.321
C6orf141	-9.746	-12.307	-14.474	-6.568	-10.993	-13.599	-5.333	-16.374	-17.628	-12.94
C6orf15	-6.169	-12.575	-15.404	-10.112	-13.357	-14.383	-1.839	-16.482	-19.97	-16.801
C6orf163	-6.787	-12.41	-15.065	-7.034	-12.805	-13.845	-1.398	-20.34	-19	-10.293
C6orf165	-9.685	-4.591	-9.216	2.221	-4.987	-5.825	1.384	-16.015	-8.836	-10.948
C6orf195	-7.903	-14.84	-17.671	-9.259	-14.93	-14.848	-4.094	-24.759	-21.879	-13.447
C6orf201	-7.426	-15.985	-15.884	-7.574	-12.379	-17.613	-2.931	-19.807	-16.384	-28.955
C6orf203	-6.674	-7.528	-9.472	-3.78	-7.512	-6.999	-3.977	-11.65	-9.374	-13.665
C6orf211	1.131	-6.711	-5.73	-5.722	-0.052	-5.005	1.389	-14.672	-14.085	-14.147
C6orf222	-7.941	-5.685	-11.115	-2.045	-7.136	-9.476	-2.009	-15.14	-11.056	-12.699
C6orf223	-11.912	-22.014	-22.412	-8.412	-9.774	-24.006	-5.312	-25.451	-25.418	-21.784
C6orf226	-2.956	-4.259	-6.916	-5.168	-7.524	-10.243	-1.395	-11.066	-11.834	-12.156
C6orf25	-4.638	-10.308	-9.576	-2.284	-5.396	-13.771	0.383	-15.704	-12.947	-13.18
C6orf47	-4.029	-15.914	-16.012	-6.222	-15.075	-12.539	-1.052	-15.371	-14.425	-17.648
C6orf48	-3.635	-11.016	-10.401	-1.465	-6.358	-6.423	-2.28	-11.612	-4.275	-5.344
C6orf52	-4.051	-12.159	-16.632	-9.468	-13.512	-9.568	-7.265	-20.397	-18.234	-14.278
C6orf57	-2.417	-15.511	-13.873	-11.359	-14.863	-15.474	-7.457	-21.839	-21.989	-18.919
C6orf58	-3.771	-14.278	-7.834	-0.996	-11.498	-7.856	-7.28	-13.211	-18	-18.348
C6orf62	-3.76	-11.894	-13.98	-1.036	-13.593	-8.648	-0.035	-2.815	-16.512	-13.696
C6orf89	2.509	-4.63	-2.626	-1.294	-7.202	-10.461	-3.802	-4.725	-9.404	-2.355
C6orf99	-5.886	-13.032	-13.427	-3.275	-10.197	-11.146	-1.299	-14.091	-11.872	-13.621
C7	-9.225	-16.124	-8.57	-1.681	-6.32	-8.277	-3.186	-18.174	-10.658	-10.786
C7orf10	-5.976	-7.376	-11.577	-3.875	-6.555	-11.118	-0.064	-16.294	-13.608	-10.784
C7orf25	-9.377	-6.418	-11.879	-12.188	-1.67	-17.884	-5.333	-17.348	-20.197	-12.471
C7orf26	5.832	-1.966	1.204	-9.416	0.237	15.491	4.199	-3.419	-0.476	-5.025
C7orf31	-7.317	-15.706	-11.574	-5.489	-8.298	-15.697	-2.155	-14.47	-10.184	-15.702
C7orf33	-2.908	-3.666	-12.51	-7.329	-10.238	-11.13	0.145	-13.612	-13.128	-13.669
C7orf34	-1.83	8.203	-4.967	2.59	-2.087	-1.458	-0.986	4.227	-6.284	-1.885
C7orf43	-6.263	-6.411	-10.535	-5.296	-6.375	-6.297	-1.806	-7.001	-7.682	-12.309
C7orf49	-3.792	-11.001	-7.926	-7.488	-12.297	-13.171	-3.969	-23.774	-13.325	-14.697
C7orf50	-7.506	-13.598	-12.328	-10.177	-10.289	-21.232	-6.668	-19.946	-14.938	-20.422
C7orf55	-10.43	-12.646	-14.087	-4.434	-6.843	-10.604	-0.914	-12.841	-9.708	-13.778
C7orf55-LUC7L2	-2.069	-3.837	-0.865	-2.307	-2.803	-1.221	-0.63	1.794	-0.056	-1.004
C7orf57	-7.697	-20.246	-15.536	-10.048	-14.321	-17.465	-4.673	-13.295	-22.635	-12.001
C7orf60	-7.366	-10.873	-9.891	-4.248	-16.465	-15.616	-6.034	-19.083	-18.394	-14.261
C7orf61	-2.478	-12.224	-6.992	-6.073	-7.459	-6.242	-4.465	-11.414	-4.102	-9.542
C7orf62	-9.188	-15.053	-14.973	-10.287	-13.915	-12.44	-6.57	-16.436	-17.349	-13.238
C7orf63	-5.139	-14.044	-12.388	1.357	-3.978	-5.173	-5.629	-13.994	-11.574	-10.725
C7orf65	-8.293	-17.591	-16.895	-7.723	-11.883	-16.955	-5.404	-19.596	-16.394	-15.654
C7orf66	-9.142	-9.909	-20.275	-10.955	-11.686	-13.13	-5.494	-17.821	-21.565	-19.757
C7orf69	2.273	-12.587	-10.445	-1.861	-7.649	-14.611	0.492	-12.42	-4.345	-12.141
C7orf71	-3.892	-16.941	-10.693	-9.453	-12.466	-11.181	-4.791	-16.308	-9.816	-14.29
C7orf72	-4.643	-20.502	-6.712	-7.444	-12.33	-13.302	-1.734	-17.758	-16.421	-12.42
C8A	-8.494	-12.81	-10.233	-4.98	-9.182	-15.176	-4.234	-12.968	-15.73	-16.461
C8B	-11.205	-13.522	-12.152	-8.045	-11.599	-14.635	-3.412	-20.796	-18.596	-18.145
C8G	-4.755	-11.54	-12.315	-12.765	-12.458	-14.664	-4.763	-18.252	-22.616	-19.166
C8orf22	-4.08	-4.586	-9.021	-12.54	-3.486	-12.564	0.515	-14.803	-13.725	-14.111
C8orf31	-4.185	-7.092	-12.572	-3.39	-12.393	-11.899	-5.161	-12.019	-12.593	-11.862
C8orf33	1.592	2.859	-8.169	2.854	-5.009	-7.986	-4.342	-12.981	-14.188	-13.912
C8orf34	-4.943	-11.634	-9.634	-3.703	-5.269	-9.581	-2.745	-12.329	-14.185	-8.139
C8orf37	-7.214	-13.961	-12.72	-8.015	-13.481	-15.95	-3.204	-15.202	-12.156	-11.598
C8orf4	-4.648	-11.069	-17.209	-0.771	-11.139	-10.887	-3.465	-14.543	-16.965	-19.538
C8orf44	-0.157	-4.008	-2.775	-2.143	-2.668	-1.431	-0.96	-3.179	-5.583	-3.215
C8orf46	-8.02	-9.114	-11.961	-12.133	-7.738	-17.127	-5.942	-15.953	-13.236	-17.239
C8orf47	-4.243	-17.824	-16.336	-7.011	-8.362	-5.718	-5.245	-18.007	-20.793	-16.769
C8orf48	-9.059	-13.774	-10.417	-7.178	-8.852	-9.054	-0.412	-13.164	-12.873	-12.253
C8orf58	-0.281	-5.182	-13.009	-4.81	-9.337	-10.897	-3.016	-13.719	-13.71	-11.521
C8orf59	1.538	-5.906	4.73	4.015	-10.661	-7.674	-5.058	-1.323	-5.565	11.71
C8orf74	-3.712	-7.897	-12.437	-5.712	-5.731	-9.653	-2.496	-16.11	-15.075	-15.841
